Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53205285,15.04585146,15.5513427,13.32973397,12.14312161,10.90524469,9.622404398,8.269639415,8.646703345,7.921157388,7.705111644,7.5291074,8.174199142,9.142117265,10.00600547,10.72685607,11.77221057,12.21310095,14.70564187,12.6901298,13.69757096,14.62747148,14.3811759,15.04735597,11.87104447,11.77918743,12.5333995,12.50486756,12.06196914
Kenya,0.2989568332,0.2867000498,0.3036395736,0.3199406172,0.3065544203,0.2589558017,0.2724718882,0.2652841667,0.2675471866,0.2870232525,0.2728820002,0.3146350659,0.3188152217,0.3110932092,0.3785517255,0.3665406885,0.3269959304,0.3454356195,0.3501710348,0.3189347409,0.3774839112,0.382519323,0.2646410536,0.252865543,0.2256155373,0.1896494042,0.2018199971,0.2419843859,0.2161763156,0.2263986081,0.2588033825,0.2401952816,0.2349356868,0.2242099536,0.2178066551,0.2293982955,0.2437961744,0.2257301043,0.2366903965,0.2408455925,0.2574726751,0.2316691482,0.2198404788,0.188299583,0.2085013142,0.2274409127,0.2470182572,0.2420817438,0.2490451343,0.2862954827,0.3007326743,0.3017721646,0.2735464832,0.3097540496,0.3218411076,0.3569463845,0.3826588002,0.3761363789,0.3580284076
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18309346,4.574782687,3.056207645,2.238359865,1.450687692,1.008683449,1.246651111,1.211566306,1.26441602,0.9895876374,0.9533725298,0.8028149077,0.9958522853,1.108401245,1.089192313,1.026614497,1.019469569,1.228076835,1.411999173,1.25573533,1.16558674,1.38178653,1.794121843,1.639974823,1.663953389,1.7240511,1.595525948,1.506889097,1.73973556
Cambodia,0.0410123634,0.04870212131,0.05109585673,0.06286028851,0.05386307671,0.06237174687,0.07127920676,0.06252474401,0.07247700441,0.195591155,0.167716323,0.03492557048,0.01606986689,0.01722929059,0.009735399953,0.009746882732,0.009904537491,0.01019171372,0.007379046973,0.004332983329,0.04273025067,0.04454825582,0.04875341104,0.05114362558,0.05514401215,0.05418583846,0.05435354968,0.05322866983,0.05346679297,0.05189550369,0.1403806343,0.1399459895,0.1402757864,0.1384051534,0.1424708378,0.141702276,0.1465912659,0.150461199,0.1672340268,0.1606869797,0.1612473171,0.1733114687,0.1748733296,0.1851251045,0.1821455289,0.198894703,0.2188799948,0.2631587989,0.2837832631,0.335613209,0.3437625439,0.3569114738,0.3667005087,0.3713481602,0.4340565908,0.5527839404,0.6279219778,0.7102071762,0.6867778947
Kiribati,,0.1736515604,0.2541644526,0.4134905958,0.4039258019,0.2369424282,0.2319466993,0.4545586017,0.6686995988,0.2188513339,0.4302139142,0.5643817696,0.4863855992,0.6846782927,0.607409725,0.5988133687,0.5901612961,0.3876389647,0.3818929755,0.4390189673,0.4947382623,0.4881116787,0.4215842462,0.3563884929,0.3506574229,0.3438403476,0.2799065706,0.3271964785,0.3184680186,0.3105477847,0.2762659889,0.2713998806,0.2674976928,0.3962436106,0.3912975427,0.3860208966,0.3802088614,0.3741208161,0.3678363864,0.3615808314,0.4739055743,0.3494711337,0.4581481651,0.5628095452,0.5524983978,0.7582404489,0.741989167,0.6215619853,0.6075334143,0.5944831959,0.4857670261,0.4773953311,0.5641271543,0.5561374401,0.5485112491,0.5408962651,0.7109278497,0.70081382,0.6905958115
St. Kitts and Nevis,0.2148674779,0.4297601375,0.2878279469,0.3628609313,0.3672288095,0.4471133329,0.4550474654,0.4642947582,0.7112868812,0.5637945046,0.5719729043,0.6593989526,0.6619432285,0.6621524016,0.8273543613,0.7454767229,0.8307657454,0.8344711451,0.7551655493,0.8439197275,1.188352121,1.280287689,1.544614233,1.208607011,1.216597943,1.226011367,1.414498903,1.340245121,1.624443187,1.635674283,2.732240437,2.724053391,3.686318842,3.402931382,3.604209717,3.564892934,3.531738557,3.733345778,4.164256796,4.12635826,4.310051494,4.708309044,5.092100602,5.027432294,5.181011593,4.695637326,4.859189149,5.233519647,5.189090456,14.40358855,4.896859889,5.258686946,7.016699745,4.570020664,4.52969907,4.687133818,4.842239826,4.61219156,4.958236393
"Korea, Rep.",0.5018372506,0.5613145832,0.6517136668,0.774109781,0.7939619045,0.8711219992,1.0196641,1.166635088,1.207655726,1.348027309,1.668191979,1.782608723,1.800808443,2.143330254,2.181664351,2.319371413,2.602807792,2.903242644,3.067572142,3.549056094,3.537650534,3.60873747,3.608409089,3.781078933,4.056610689,4.370304926,4.426967249,4.628848877,5.280829355,5.555998042,5.814186349,6.32949634,6.77082969,7.390717261,7.912585453,8.522610532,8.981501705,9.367714115,7.900143158,8.600784651,9.693859002,9.932834516,9.695509699,9.70113586,10.08474618,9.96335735,10.05279047,10.30120222,10.46158505,10.65530458,11.58854385,11.9609574,11.93150904,11.85114256,11.54755823,11.88886857,12.00324817,12.17536474,12.22459136
Kuwait,29.00602916,33.20760128,42.36095581,44.95210901,59.76716914,75.03633864,67.19026166,44.08044507,35.45844518,38.94416464,33.63845098,33.98214588,32.43799521,26.76843312,20.09700522,16.47005114,17.01346759,14.92773496,17.15672233,13.63160213,18.0284968,17.51802709,14.04157967,13.70321724,17.17030052,16.80421466,19.27659523,16.23081866,16.17563555,17.14712446,13.95948171,17.59959277,,,,21.04729601,20.24761842,19.90928849,21.78446973,22.40677337,23.06462741,24.16234127,24.98372712,25.7352567,27.0347894,29.6229929,29.35128479,27.45179163,27.45095086,26.60010968,26.15408886,25.61825019,24.96079253,24.17775499,22.64464409,22.9534559,22.71496959,22.11975932,21.62272431
Latin America & Caribbean (excluding high income),1.05919214,1.072799137,1.094238397,1.079507185,1.150382373,1.141467007,1.207201515,1.246531679,1.315808733,1.397495335,1.495334742,1.586201228,1.640062015,1.764714919,1.822144106,1.866256347,1.931975221,1.962323027,2.092820826,2.179675955,2.213198638,2.152858193,2.178630675,2.039395386,2.005721372,2.003620002,2.038501552,2.111654191,2.10612504,2.215050214,1.825669448,1.857292448,1.861815047,1.886491135,1.959644856,1.957682249,2.063133764,2.15392114,2.220291974,2.166460514,2.216017128,2.187279018,2.151557855,2.166823923,2.227766333,2.268814874,2.315952309,2.383397288,2.435122669,2.33889176,2.455248146,2.525966975,2.572482799,2.612821346,2.620143932,2.596054209,2.526406432,2.462697492,2.413939907
Lao PDR,0.03803776901,0.05237750767,0.05943479942,0.06452146434,0.07406053017,0.07541511618,0.09621527085,0.1277686532,0.06597271246,0.1217459763,0.2127830045,0.1526664359,0.1716783264,0.1771140771,0.09808212271,0.08291532624,0.07218126586,0.07367119294,0.07290401087,0.06974241199,0.05739976901,0.04523955174,0.04636049763,0.05148642802,0.05112490119,0.0556828039,0.05508902526,0.05445765363,0.05289621487,0.05581774626,0.1197612946,0.1255927406,0.1311010309,0.1320361753,0.1330282271,0.1382447497,0.151478766,0.1564261031,0.1593903978,0.1623581587,0.1690553245,0.1848570981,0.2020662825,0.2062173639,0.2136978937,0.2190666197,0.2805300993,0.2910032885,0.3390318243,0.4131007587,0.4608613499,0.4789238832,0.507407293,0.5977403275,0.6656864108,1.284645373,2.243695741,2.662148349,2.660908493
Lebanon,1.430283085,1.439571643,1.483717041,1.525916134,1.600650294,1.586062052,1.699101898,1.642343976,1.673627141,1.934155953,1.719028952,2.268074626,2.368999234,2.889934217,2.850600685,2.497108799,2.360012232,2.142355829,2.199746496,2.376342916,2.386661583,2.448154203,2.345564795,2.791430594,2.673044469,3.037867007,2.916100092,2.986701435,2.853359541,2.95357239,2.004971759,2.40955608,2.282085983,3.182251845,3.31143438,3.769436333,3.910639126,4.409001141,4.399604279,4.54404522,4.077783393,4.23202311,4.026584063,3.967297257,3.913006084,3.677565213,3.40983579,3.156892083,3.916264144,4.554307415,4.215572421,4.071493738,4.240088702,3.930312382,3.983359969,4.140719561,4.141917802,4.293649871,4.039707217
Liberia,0.1475119675,0.141247864,0.2168797695,0.2984562794,0.397439866,0.447660597,0.4808866881,0.4699723414,0.6624889429,0.9311738017,1.03669658,1.061759261,1.02208784,0.9782773494,1.107436413,0.9279460703,0.8979045869,0.871157784,0.8657134536,1.085231108,1.102282202,1.01094989,0.3022844697,0.3458034874,0.3316796635,0.3366640941,0.3380844631,0.355918232,0.3831774913,0.3168366938,0.2167716725,0.1813600138,0.1998389298,0.2124752302,0.211428091,0.2054134263,0.1990298452,0.1934477111,0.1946397021,0.1481641718,0.1509594526,0.1523395289,0.1487737571,0.1559933118,0.1785911328,0.2081964778,0.2072563139,0.1848689929,0.149673089,0.1438416208,0.1875952271,0.211577206,0.2297092944,0.2142014628,0.2798480929,0.2817387035,0.3074046588,0.2679583108,0.2739171143
Libya,0.4784971997,0.7979848819,0.6762650606,0.9103796243,0.3979603339,0.5860237107,1.457700856,9.850260449,15.38564221,17.39466538,15.15422069,9.714955779,6.544705943,6.001152729,3.684497388,4.377992663,6.50414746,7.016292352,7.129418194,8.406313575,8.356917709,8.606189058,8.838663067,8.414045274,7.639925887,8.110643322,8.52628235,7.924299167,8.624348914,8.621687782,8.134492072,7.332351139,6.514873693,6.485621646,7.396694989,7.57558,7.823400824,7.608428904,7.677840137,7.213906349,7.441358011,7.611263053,7.882703919,7.878239566,7.966497629,8.472712881,8.386454339,7.74755782,8.495165662,8.772434633,9.234119871,6.090496616,8.320405947,8.700467537,9.383784035,8.388494488,7.883354692,8.632790044,8.825249137
St. Lucia,0.1635265,0.2021098349,0.1995277064,0.2360375051,0.2324883502,0.2670016019,0.3002015943,0.3321223709,0.3629686819,0.6075985146,0.6345754499,0.6620139865,0.7244104117,0.7517775438,0.6766369281,0.7024007151,0.7593226138,0.6182987975,0.8654784175,1.294443296,0.9647706827,0.7982752125,0.9395802855,0.8376859127,0.9145668404,1.016626269,1.027746637,1.120824036,1.237327915,1.215248882,1.231714474,1.285705102,1.904654411,1.813084894,1.929969672,2.110695781,2.150003023,2.120328651,2.35258752,2.387281596,2.296841205,2.655135791,2.384059426,2.678627048,2.595460416,2.325467541,2.479168934,1.908806757,1.88223115,6.09674666,2.297635733,2.164773439,2.943607278,1.802766119,2.01898972,2.12135253,1.944142022,2.044707248,2.14415306
Latin America & Caribbean,1.376666311,1.370715508,1.416589701,1.377124267,1.445430536,1.451086346,1.482761423,1.557422865,1.613820852,1.712493396,1.843995713,1.887235076,1.929528782,2.057639121,2.118864483,2.095653197,2.179651455,2.193869517,2.303319734,2.410922138,2.47744517,2.398174588,2.410615704,2.250576559,2.240521411,2.263138049,2.259473231,2.326050894,2.33588509,2.426486864,2.035780827,2.053881551,2.062179358,2.091509166,2.160540248,2.17424546,2.307413796,2.409734138,2.461689715,2.402944782,2.446079724,2.417240156,2.397149856,2.392766289,2.464223249,2.532411869,2.565589141,2.640735831,2.710852478,2.625122854,2.735001929,2.808424737,2.875787215,2.917722363,2.906370281,2.864931576,2.780951719,2.700018424,2.637362569
Least developed countries: UN classification,0.1396756062,0.1410650545,0.1487201656,0.1572423457,0.1621217396,0.1742013996,0.1763064222,0.1836625427,0.198298132,0.2113829827,0.2197318047,0.2160419133,0.1499081038,0.1565053178,0.1536886307,0.1466794943,0.1372046451,0.1382337233,0.1423809743,0.1490834222,0.1523900347,0.1461053273,0.1408369139,0.1423360234,0.1430444132,0.1432679955,0.1417443074,0.1450514255,0.1471235151,0.141975645,0.1354127111,0.1306490294,0.1261553455,0.1228996581,0.1261955814,0.1445524278,0.1471102995,0.1527649982,0.1536055131,0.1600892608,0.1633407258,0.1714763803,0.1748524755,0.1910649694,0.1970244108,0.2025860182,0.2111602317,0.2228314887,0.2310970053,0.2461860172,0.2594351361,0.267894381,0.2736898249,0.2875099775,0.3020864768,0.3070304557,0.3221380169,0.335802195,0.3353896832
Low income,0.273905484,0.2918989228,0.3157893775,0.3296487126,0.3514339456,0.4074096807,0.4337524454,0.4580737871,0.5181472108,0.5592942724,0.6022462345,0.8055977862,0.6761516767,0.7063410785,0.724922723,0.7391732325,0.738707116,0.7485368198,0.7073984436,0.7456300566,0.7405809105,0.7454487282,0.7250724323,0.7674011508,0.8082211547,0.8187408675,0.8550878265,0.9273648556,1.008049289,1.016087374,0.6532928271,0.620782993,0.5514612553,0.5022265108,0.4732983344,0.4545833811,0.4264034913,0.4018896133,0.3854869829,0.3946508352,0.4031160189,0.4104398771,0.3977045147,0.4037268795,0.4076512649,0.437198593,0.4445707671,0.4208131321,0.4416393626,0.4007285351,0.3910448957,0.3514932583,0.3245767046,0.2824407655,0.286487913,0.2527922933,0.2605455215,0.248158902,0.2367335296
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.946856547,7.200164575,7.106118029,7.003034648,6.575702778,6.475845098,6.697710021,6.911718505,7.119420541,7.01968564,6.629701061,6.260620696,6.492548325,6.730656678,6.677505516,6.624805576,6.576125804,5.679075447,6.202599453,5.87856563,5.278364263,4.958814292,5.189130138,5.143475907,4.298879605,4.270652609,3.983534723,4.232244412,3.692177857
Sri Lanka,0.2287586703,0.2310089393,0.2476032101,0.2391029181,0.2095433013,0.2392779114,0.2339267521,0.2529041445,0.2715475556,0.3536426025,0.2881149337,0.250836711,0.27243949,0.2783725335,0.2172726257,0.2106070741,0.2001909812,0.2045001592,0.2374239964,0.258866907,0.2268120704,0.2641096714,0.2902617925,0.3106235621,0.2434932913,0.2445984188,0.2257115835,0.2447757612,0.2068340757,0.2036418135,0.221635184,0.2269651475,0.2959943174,0.283963689,0.3188818863,0.3190279274,0.4551569665,0.4515211145,0.46378604,0.5090205678,0.5820763307,0.5737180957,0.5969843582,0.6455460237,0.6638416688,0.7152728874,0.6300779088,0.6849092765,0.6410133235,0.6107285072,0.645058188,0.7559380848,0.8239902081,0.7034248239,0.8470497642,0.970910825,1.034287601,1.087017348,0.9981541301
Lower middle income,0.4518624681,0.4696184441,0.4907264594,0.5193569798,0.5295003984,0.5711229205,0.5922076147,0.5837602131,0.6304895655,0.6422738756,0.7053984675,0.7391086552,0.7459058663,0.8099089722,0.8272546509,0.8259112504,0.865980063,0.9031761432,0.9284845273,0.9420187272,0.9243261651,0.9092228294,0.9312220476,0.9625252671,0.9829221059,1.024410253,1.036582493,1.063664382,1.113737426,1.118524218,1.099788973,1.112726994,1.082695749,1.051997258,1.023894441,1.049804633,1.042424799,1.063365734,1.057961151,1.095568439,1.101100293,1.115581635,1.133258575,1.163662644,1.199299962,1.226028791,1.272688016,1.339257166,1.360704186,1.392026273,1.441484095,1.498318251,1.539659927,1.544002718,1.606591193,1.600475378,1.618071929,1.661634795,1.730955497
Low & middle income,1.564819871,1.470822608,1.453695286,1.499288894,1.550914775,1.625500999,1.694504001,1.6827277,1.738467612,1.8225816,1.962739122,2.080358509,2.125213682,2.196232952,2.225767441,2.323955631,2.393731668,2.463972094,2.551338287,2.566832517,2.565928151,2.501036895,2.549756839,2.568284315,2.600151633,2.723969689,2.740510461,2.769807851,2.840172731,2.812677899,2.111080924,2.103507576,2.048420056,2.018364375,1.965345253,2.022897518,2.006633959,2.00094217,1.993496256,1.967894019,2.017746444,2.052889348,2.106458031,2.243201048,2.403118135,2.543425372,2.685324253,2.814148535,2.869078769,2.903948911,3.080996851,3.247814486,3.301645556,3.343434423,3.338201054,3.282217922,3.258139002,3.294295479,3.355676738
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8158440435,0.8321214966,0.841616712,0.8451150975,0.8488585807,0.8479941515,0.8478545661,0.8485539523,0.856059802,0.8515981328,0.8608794252,0.8694635557,0.8867728955,0.9017244241,0.9322252316,0.9518489666,0.9648566057,0.9864484133,1.011509061,1.055204798,1.082394798,1.102908334,1.131520386,1.128897407,1.130442272,1.083044238,1.093954288,1.166608974,1.218975994
Late-demographic dividend,2.685637307,2.520819863,2.49147945,2.572189164,2.655106109,2.76393809,2.865043705,2.822342884,2.886555635,3.049371929,3.301400416,3.495068583,3.592157863,3.687696835,3.727275952,3.929318483,4.043614512,4.170210044,4.338005956,4.346999491,4.382668475,4.212749882,4.284184132,4.325472323,4.406764027,4.663611223,4.692929146,4.739121661,4.847969514,4.768896289,3.407986849,3.417648805,3.326930046,3.296362256,3.206892562,3.332275912,3.303387564,3.255454792,3.256218162,3.19982887,3.300542882,3.394782864,3.529553263,3.843890026,4.217719718,4.558542171,4.886557128,5.152225121,5.289064349,5.389114216,5.818474054,6.223273081,6.340190255,6.500761129,6.428715703,6.365303594,6.31702092,6.391077913,6.518254124
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.713199442,9.257224496,5.399833627,4.274139042,4.049608109,3.786060574,3.951007507,3.893557086,4.144442995,3.475928697,3.003255289,3.212499186,3.258722528,3.288228289,3.526720609,3.861517495,3.981762184,4.088145492,4.083507414,3.695956516,4.068082919,3.910023232,3.992940561,3.830693491,3.703492776,3.810789319,3.904845879,3.966902878,4.137005929
Luxembourg,36.6851833,36.58377756,36.01262666,35.32358531,37.54828986,36.81380392,34.80352506,33.91204645,36.53351794,39.0929363,40.53289639,38.55254205,38.93410271,40.43169639,40.5895226,32.99738125,32.82430121,30.24053709,32.7288616,33.41022885,30.28056845,25.81383257,24.23766363,22.67666333,24.39670435,24.99959095,24.45960826,23.38176129,23.90988084,25.613572,29.64514862,30.43927649,29.2216485,29.36033713,26.90326984,21.24197002,21.14792685,19.71629515,17.87143866,18.46797143,19.66536787,20.70097956,22.05412674,22.7177114,25.49689475,25.66869752,24.83935875,23.20867179,22.59285787,21.01317241,21.81661811,21.08626075,20.13387425,18.68006478,17.3461629,16.02867957,15.22300151,15.09216281,15.33020808
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.051796913,6.489143324,5.343608975,4.587853891,4.054361771,3.621648768,3.666742362,3.506174443,3.373417388,3.158358858,2.927076514,3.149107682,3.181579908,3.317372938,3.367030147,3.448277402,3.696429384,3.876700033,3.724759131,3.436572131,4.061872037,3.835493266,3.721146978,3.701592977,3.651352054,3.701592949,3.648821125,3.665855236,3.959165078
"Macao SAR, China",0.3059566733,0.4087208006,0.5411378755,0.5771825558,0.6630897518,0.6495886313,0.7052286938,0.7385997422,0.7239508674,0.7003990251,0.8341098244,0.9140043016,0.9286529726,0.9058170848,1.095796372,1.229258663,1.058345951,1.301513929,1.761968747,1.759985559,2.21789697,2.199841396,1.927279677,2.614055595,2.225170458,2.587040107,2.964891389,3.153195687,3.006543548,3.096393145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,0.2953580361,0.2971546475,0.2352276346,0.2938295832,0.3191305947,0.2994381723,0.3746053795,0.3621870803,0.3677237093,0.3721607149,0.4557191586,0.5016902757,0.4820697148,0.5654766615,0.6395557173,0.62434835,0.6345121743,0.6821927309,0.6860796296,0.8176887547,0.7976043629,0.7742350245,0.8129463068,0.8279077992,0.8096430788,0.7940591075,0.8216322269,0.857975108,0.8859306585,0.9410044267,0.8759461518,0.9283302522,0.9824432032,0.9933013713,1.058136454,1.081711646,1.05501596,1.092792889,1.10457155,1.145648308,1.156156811,1.267581905,1.299280439,1.282951644,1.400289741,1.460816863,1.499447048,1.531591112,1.591156644,1.582882718,1.659071914,1.762865194,1.809463467,1.771281366,1.78870378,1.821795354,1.795806751,1.852941845,1.850726784
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2825876,8.267454158,6.825365369,5.855813131,4.770134505,4.112038484,3.529729999,3.263471871,2.947852992,2.508759325,2.294971959,2.406374218,2.46692669,2.67716861,2.687255604,2.832301113,2.770741937,2.832852317,2.841737205,2.667275532,2.900589798,2.919750909,2.846693324,2.51163819,2.698682161,2.829393233,2.904891566,2.961717622,3.171832063
Madagascar,0.07838285058,0.06809511749,0.07399088687,0.08421712263,0.08604975784,0.09661349074,0.09789253931,0.1388665469,0.1464572438,0.1328888833,0.1477661088,0.1519358293,0.185286828,0.1504250393,0.1617403642,0.2242121262,0.127839858,0.1059090238,0.1238638509,0.1337834961,0.1855260608,0.1144489134,0.1100004256,0.0686770375,0.08885498824,0.1049432836,0.1101646166,0.1208815606,0.1178540294,0.08265566435,0.07673308792,0.0795457752,0.07804029123,0.07889254433,0.09260291015,0.1016667182,0.0942263217,0.09896946304,0.1100697552,0.1092751433,0.104650238,0.1027001341,0.06680535936,0.08970354368,0.09268105047,0.09325549027,0.08686318757,0.08850686854,0.08901568456,0.08216201815,0.08840922028,0.1007175783,0.122613506,0.1276062432,0.1292926374,0.1369971544,0.1293465149,0.1368764199,0.1283207614
Maldives,,,,,,,,,,,,0.03073686328,0.02972913812,0.02871574002,0.02775885301,0.05376123385,0.07826383899,0.1014209162,0.147888744,0.1913933036,0.2780294558,0.2909944391,0.2806669453,0.2912711696,0.3208785439,0.3482431149,0.4110525726,0.3973618882,0.4544704867,0.5758745878,0.716977581,0.6964303591,0.9734584439,0.8244159013,0.8045634841,1.023042055,1.080338609,1.288679331,1.154798935,1.572085609,1.646408682,1.676510344,2.073525163,1.751018399,2.377395467,2.221499105,2.656577778,2.595682217,2.533134565,2.57505143,2.624887212,2.654450936,2.869866652,2.719012878,3.126307417,2.967593875,3.680297789,3.666412838,3.703674976
Middle East & North Africa,0.9407398528,0.9736696071,1.03488403,1.169979347,1.323094575,1.534246693,1.706669306,1.771404059,1.994392954,2.251860328,2.330219872,2.551866577,2.670462292,3.066924707,3.028070732,2.906121406,3.334677497,3.410231178,3.489940265,3.560851166,3.499655105,3.286560458,3.208182504,3.313714004,3.433027242,3.514925706,3.635489829,3.574115435,3.704380406,3.719994096,3.334142805,3.502827879,3.598016881,3.701977574,3.873130335,3.899990097,3.949270053,3.992047459,3.940604988,4.009763902,4.078842054,4.203993687,4.305184579,4.373803756,4.541944377,4.811704836,4.994446478,5.140106868,5.332964756,5.440825923,5.544072122,5.536398989,5.741528708,5.735943827,5.847665955,5.818404651,5.754217999,5.730906727,5.638657141
Mexico,1.670990053,1.67596163,1.587485065,1.600528243,1.736658443,1.705354765,1.777924903,1.918848664,1.940637043,2.047987359,2.215287211,2.380327828,2.422006027,2.561820695,2.67407766,2.759234167,3.006724743,3.067405952,3.452200649,3.642770615,3.96175207,4.099403663,4.289945137,3.829532412,3.73389481,3.796893775,3.795908587,3.880765463,3.800867584,4.393378608,3.189063644,3.345704957,3.327700803,3.394397816,3.615716848,3.343977725,3.500701498,3.691219525,3.884388109,3.697703795,3.887569288,3.816221858,3.822991614,3.94835053,3.962974325,4.078950882,4.181009222,4.235667944,4.308160702,4.105851366,4.110157155,4.157120485,4.099027581,3.954146576,3.808063465,3.87819451,3.885809372,3.781215828,3.741477725
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.624629381,1.806213374,1.792328833,1.783803068,1.781366902,1.783838424,1.985860672,1.98341862,1.970288056,2.139619926,2.29147571,2.057420743,2.38637198,2.533615651,2.510535282,2.497948114,2.314567532,2.488667674,2.483987154,2.476824004,2.468613345,2.459030791,2.623157232,2.611238772,3.118341043,3.100614955,3.252756283
Middle income,1.651393372,1.550339612,1.530503721,1.578138451,1.631695161,1.707248922,1.779079357,1.764774136,1.819969744,1.906949354,2.05375175,2.164116439,2.222296773,2.296254011,2.32677333,2.431248693,2.506564037,2.581685422,2.67925321,2.693472815,2.693519976,2.624035564,2.678415251,2.695345894,2.726803781,2.859605049,2.875112674,2.901387476,2.971204459,2.941954154,2.218259842,2.213710678,2.161005146,2.133880957,2.080578466,2.145600972,2.131832673,2.129189078,2.124085398,2.097431683,2.152617443,2.192209639,2.253688442,2.404273969,2.58072368,2.734060941,2.891524152,3.038013227,3.099965498,3.145766741,3.344793745,3.535881602,3.601875478,3.65632573,3.654499024,3.600613224,3.577764564,3.623840485,3.69823452
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.303137233,4.204075244,4.319493689,4.480792571,4.334633723,4.321170356,5.081829519,4.520931312,4.91040987,4.514933612,4.334529342,4.400727613,4.114342608,4.485187194,4.336319495,4.543071815,4.541638635,4.749666894,4.63404358,4.330531698,4.215890284,4.651423123,4.401537887,3.969047212,3.744381022,3.597303946,3.551610817,3.775223391,3.538239148
Mali,0.02298960413,0.02204773941,0.02589416407,0.03234626172,0.03198110379,0.03556041623,0.03383403148,0.03920074894,0.03425421513,0.02752713209,0.03390209718,0.03761321818,0.03996591115,0.04278817574,0.04779278638,0.05260971368,0.05169704767,0.06173339052,0.05797552074,0.06167535578,0.0553402169,0.05474098877,0.04963004167,0.05540476727,0.05670969584,0.05197175956,0.0479535483,0.04457409725,0.04711911179,0.05038472715,0.049704642,0.04979429168,0.05084553871,0.05062080363,0.05034872922,0.04903157425,0.04980902306,0.0525045513,0.07432027832,0.07516722123,0.1288089068,0.1428368263,0.1205141824,0.1168351819,0.1196532191,0.1291533668,0.143145186,0.1516321887,0.1480843483,0.1721367874,0.1847255616,0.2011009892,0.1946244599,0.1854119799,0.1842423973,0.1955412916,0.2460278196,0.2727897025,0.2945839277
Malta,1.044345429,0.9019523444,1.018925594,1.273303364,1.552410895,1.483823714,1.314628807,1.671365752,2.072289704,2.145008216,2.193051379,2.180574827,2.776468838,2.669556585,2.464936622,2.193772968,2.494443609,2.616128612,3.014633344,2.890608345,3.231041071,3.586735302,4.028211281,3.01770522,4.126294265,3.563982381,4.340964162,5.386307096,5.79625135,6.189700104,6.550526583,6.074015034,5.902866563,7.567841253,6.69695862,6.305988835,6.106789855,6.452607297,6.151258672,6.218103195,5.46032039,6.335426484,5.859044521,6.548213417,6.479460111,6.4878143,6.538237587,6.662995053,6.644209889,6.08518778,6.224246577,6.173907194,6.451950822,5.563811281,5.407793666,3.70742361,2.964713323,3.247870188,3.198316241
Myanmar,0.1250059173,0.1167212612,0.126984962,0.1136540198,0.1205955784,0.1124616828,0.1131537677,0.1424368874,0.1126237203,0.1207379813,0.1693036904,0.1828655836,0.1714769357,0.1405938635,0.156272201,0.1498612611,0.1564494383,0.16155674,0.1574349238,0.1523471975,0.1614690853,0.1612468842,0.1566985566,0.1582691006,0.1764498934,0.1767015464,0.1754922493,0.1262834941,0.1027310444,0.1095649726,0.1013664193,0.09835237805,0.1011752221,0.1121473746,0.1302340818,0.1580808061,0.164446293,0.161013705,0.1734222413,0.1957511816,0.2054807803,0.1802007106,0.1767215461,0.2257579803,0.2164132727,0.2263537409,0.2070949849,0.2120049666,0.1608263083,0.1518396901,0.1636336892,0.1682662683,0.2293162973,0.262089763,0.3259321737,0.3608530513,0.4126669409,0.5882075146,0.6054928028
Middle East & North Africa (excluding high income),0.8316132651,0.8243391316,0.8217120291,0.8880133165,0.9727396451,1.118860552,1.304864472,1.295907711,1.541506075,1.587159982,1.647585728,1.715203372,1.752919426,1.970756929,1.986807083,1.979303747,2.288401361,2.314505972,2.39638203,2.428860171,2.198288213,1.977890925,2.051011013,2.220546929,2.325002998,2.345658606,2.33011318,2.406192485,2.512593597,2.516233755,2.324716436,2.384484497,2.496682869,2.565959268,2.687925913,2.724212043,2.746501603,2.85574552,2.731198751,2.782248487,2.83551556,2.921948659,2.962229693,2.999664688,3.136233139,3.364029655,3.48096679,3.578995686,3.651526784,3.771077303,3.764622823,3.723474955,3.837175562,3.844078074,3.911341854,3.806555663,3.776865771,3.813533988,3.841040725
